,V1,V2,V3
TCGA.OR.A5LR.01,ACC(T=79;N=258),Tumor,6.34038908590267
GTEX.1497J.0226.SM.5QGPU,SKCM(T=470;N=1810),Normal,5.7292808460274
GTEX.1497J.2426.SM.7IGNX,SKCM(T=470;N=1810),Normal,6.75355105460065
GTEX.14A5H.0426.SM.5QGQF,SKCM(T=470;N=1810),Normal,6.33413917883824
GTEX.14A5H.0826.SM.5QGPJ,SKCM(T=470;N=1810),Normal,6.87528859822269
GTEX.14A5I.0126.SM.5TDEA,SKCM(T=470;N=1810),Normal,5.29939120612683
GTEX.14A6H.0126.SM.5QGPK,SKCM(T=470;N=1810),Normal,5.82807299786697
GTEX.14A6H.2026.SM.5Q5DD,SKCM(T=470;N=1810),Normal,6.19495379593384
GTEX.14ABY.0226.SM.5TDCQ,SKCM(T=470;N=1810),Normal,6.11311703639072
GTEX.14ABY.2026.SM.62LDL,SKCM(T=470;N=1810),Normal,6.38991092507167
GTEX.14AS3.1526.SM.5Q5ED,SKCM(T=470;N=1810),Normal,6.26322224452176
GTEX.14B4R.1326.SM.5Q5EZ,SKCM(T=470;N=1810),Normal,5.74146698640115
GTEX.14BIL.0126.SM.5SI92,SKCM(T=470;N=1810),Normal,5.23304440126558
GTEX.14BIM.0226.SM.7IGLD,SKCM(T=470;N=1810),Normal,6.68650052718322
GTEX.14BIN.0626.SM.793DP,SKCM(T=470;N=1810),Normal,6.2460279805281
GTEX.14BIN.1126.SM.5RQJZ,SKCM(T=470;N=1810),Normal,5.90424322720366
GTEX.14BMU.1226.SM.5S2OR,SKCM(T=470;N=1810),Normal,5.96509162479079
GTEX.14BMU.2226.SM.5TDE9,SKCM(T=470;N=1810),Normal,6.25474519762921
GTEX.14BMV.0126.SM.5S2PO,SKCM(T=470;N=1810),Normal,6.26865895502767
GTEX.14BMV.2826.SM.5TDED,SKCM(T=470;N=1810),Normal,6.48236429255538
GTEX.14C38.0726.SM.5SI6M,SKCM(T=470;N=1810),Normal,6.75622271284729
GTEX.14C39.1726.SM.5RQIL,SKCM(T=470;N=1810),Normal,5.79181407116183
GTEX.14C5O.0126.SM.5SI6N,SKCM(T=470;N=1810),Normal,5.96000193206808
GTEX.14C5O.0326.SM.5ZZUX,SKCM(T=470;N=1810),Normal,5.81018600769536
GTEX.14DAQ.0126.SM.5S2MQ,SKCM(T=470;N=1810),Normal,5.86492897228979
GTEX.14DAQ.0626.SM.793DS,SKCM(T=470;N=1810),Normal,6.12763327972587
GTEX.14DAR.1226.SM.73KYV,SKCM(T=470;N=1810),Normal,5.98777561614291
GTEX.14DAR.2026.SM.5S2O3,SKCM(T=470;N=1810),Normal,5.67327373660982
GTEX.14E1K.2026.SM.7DUEI,SKCM(T=470;N=1810),Normal,6.94602898951548
GTEX.14E6C.0126.SM.5RQIP,SKCM(T=470;N=1810),Normal,5.64875303298957
GTEX.14E6C.2426.SM.5S2NF,SKCM(T=470;N=1810),Normal,6.00629802390037
GTEX.14E6D.0126.SM.62LDV,SKCM(T=470;N=1810),Normal,6.15360269614038
GTEX.14E6E.0526.SM.793DN,SKCM(T=470;N=1810),Normal,6.36667191611176
GTEX.14E6E.1826.SM.5S2R7,SKCM(T=470;N=1810),Normal,6.90327934205614
GTEX.14E7W.0126.SM.6LLJ9,SKCM(T=470;N=1810),Normal,5.81301154860562
GTEX.14ICK.0226.SM.6EU25,SKCM(T=470;N=1810),Normal,6.61323695471633
GTEX.14ICL.1626.SM.5YYAO,SKCM(T=470;N=1810),Normal,6.24659810305712
GTEX.14JFF.0626.SM.5ZZVT,SKCM(T=470;N=1810),Normal,6.59559316974456
GTEX.14JG1.0426.SM.6ETZZ,SKCM(T=470;N=1810),Normal,6.49361531357724
GTEX.14JG1.1526.SM.5YY9X,SKCM(T=470;N=1810),Normal,6.35843142862635
GTEX.14JG6.1426.SM.9WG7C,SKCM(T=470;N=1810),Normal,5.59215800212536
GTEX.14JG6.2226.SM.6EU2G,SKCM(T=470;N=1810),Normal,5.79623433517576
GTEX.14JIY.0126.SM.6LLH6,SKCM(T=470;N=1810),Normal,5.74173662382664
GTEX.14LLW.0126.SM.6LLIO,SKCM(T=470;N=1810),Normal,5.37225564844579
GTEX.14LLW.2626.SM.62LDZ,SKCM(T=470;N=1810),Normal,5.70542503904273
GTEX.14LZ3.0126.SM.69LPM,SKCM(T=470;N=1810),Normal,6.66106547980695
GTEX.14LZ3.0226.SM.62LET,SKCM(T=470;N=1810),Normal,6.35032043538701
GTEX.14PHW.0126.SM.6LLJI,SKCM(T=470;N=1810),Normal,5.35790383855249
GTEX.14PHX.2226.SM.6EU2P,SKCM(T=470;N=1810),Normal,6.2710894662656
GTEX.14PHX.2326.SM.62LEM,SKCM(T=470;N=1810),Normal,5.85474373899554
GTEX.14PHY.1226.SM.5ZZWK,SKCM(T=470;N=1810),Normal,6.92362461136832
GTEX.14PII.0226.SM.6EU1T,SKCM(T=470;N=1810),Normal,5.7915536333886
GTEX.14PII.0726.SM.6EU2B,SKCM(T=470;N=1810),Normal,6.2881739681123
GTEX.14PJ2.0626.SM.6LLII,SKCM(T=470;N=1810),Normal,5.999774561287
GTEX.14PJ3.1126.SM.5ZZVX,SKCM(T=470;N=1810),Normal,6.89117612475454
GTEX.14PJ3.1826.SM.62LEX,SKCM(T=470;N=1810),Normal,6.61882595258744
GTEX.14PJ4.0226.SM.5YY92,SKCM(T=470;N=1810),Normal,5.74899785009815
GTEX.14PJ5.1526.SM.6LLIL,SKCM(T=470;N=1810),Normal,5.9902741833186
GTEX.14PJ6.2126.SM.6EU1V,SKCM(T=470;N=1810),Normal,6.07103324445682
GTEX.14PJ6.2626.SM.6EU2T,SKCM(T=470;N=1810),Normal,6.14873077917319
GTEX.14PJM.0226.SM.62LF1,SKCM(T=470;N=1810),Normal,6.0389189892923
GTEX.14PJN.1826.SM.6AJ98,SKCM(T=470;N=1810),Normal,6.00652244562298
GTEX.14PJO.2526.SM.6AJBQ,SKCM(T=470;N=1810),Normal,6.4235781709818
GTEX.14PK6.0226.SM.62LF5,SKCM(T=470;N=1810),Normal,6.17572418538028
GTEX.14PK6.1926.SM.6ETZU,SKCM(T=470;N=1810),Normal,7.10852445677817
GTEX.14PKU.0008.SM.E9U4G,SKCM(T=470;N=1810),Normal,7.93722667397948
GTEX.14PKU.0126.SM.6LLHV,SKCM(T=470;N=1810),Normal,5.93428059364002
GTEX.14PKV.0008.SM.E9U4H,SKCM(T=470;N=1810),Normal,7.51254295509686
GTEX.14PKV.1126.SM.6LLJ1,SKCM(T=470;N=1810),Normal,6.06436554026363
GTEX.14PN3.0008.SM.E76Q7,SKCM(T=470;N=1810),Normal,7.34251918966061
GTEX.14PN3.2426.SM.6LLHS,SKCM(T=470;N=1810),Normal,5.83693401132109
GTEX.14PN4.0008.SM.E9U4N,SKCM(T=470;N=1810),Normal,7.10013667128545
GTEX.14PN4.0126.SM.6EU2V,SKCM(T=470;N=1810),Normal,6.24716800037477
GTEX.14PQA.0008.SM.E6CPD,SKCM(T=470;N=1810),Normal,6.53480866123175
GTEX.14XAO.0008.SM.E9U4M,SKCM(T=470;N=1810),Normal,6.64169052255661
GTEX.14XAO.1226.SM.6EU1C,SKCM(T=470;N=1810),Normal,7.04111153536915
GTEX.14XAO.2326.SM.6EU1B,SKCM(T=470;N=1810),Normal,6.92837032301897
GTEX.15CHC.0008.SM.E9U4J,SKCM(T=470;N=1810),Normal,7.82591279878497
GTEX.15CHC.1126.SM.6LLHQ,SKCM(T=470;N=1810),Normal,6.26922020578009
GTEX.15CHC.2126.SM.6EU21,SKCM(T=470;N=1810),Normal,6.46858331700683
GTEX.15CHQ.0008.SM.E9U4I,SKCM(T=470;N=1810),Normal,6.67101024127845
GTEX.15CHQ.0326.SM.69LQD,SKCM(T=470;N=1810),Normal,5.86517649653178
GTEX.15CHR.0008.SM.E9U4K,SKCM(T=470;N=1810),Normal,7.85237344958027
GTEX.15CHR.1126.SM.7EWF4,SKCM(T=470;N=1810),Normal,6.38422253293016
GTEX.15D1Q.0008.SM.E9U4L,SKCM(T=470;N=1810),Normal,7.74416109557041
GTEX.15D1Q.0126.SM.7KUG6,SKCM(T=470;N=1810),Normal,6.19120730223037
GTEX.15D1Q.2826.SM.6LLH7,SKCM(T=470;N=1810),Normal,6.0287901363499
GTEX.15D79.0008.SM.E6CPM,SKCM(T=470;N=1810),Normal,7.63081315229913
GTEX.15DCD.0008.SM.E76Q6,SKCM(T=470;N=1810),Normal,8.16892278185294
GTEX.15DCD.0126.SM.7KUEK,SKCM(T=470;N=1810),Normal,6.11956368441736
GTEX.15DCE.0008.SM.E6CPF,SKCM(T=470;N=1810),Normal,6.74011804283313
GTEX.15DDE.0008.SM.E6CPH,SKCM(T=470;N=1810),Normal,7.64889680647525
GTEX.15DDE.0126.SM.6LPKH,SKCM(T=470;N=1810),Normal,5.91838623444635
GTEX.15DDE.2926.SM.6LLJ3,SKCM(T=470;N=1810),Normal,6.33539035469393
GTEX.15DYW.0008.SM.E76Q4,SKCM(T=470;N=1810),Normal,7.4870360800319
GTEX.15DYW.0126.SM.7KULE,SKCM(T=470;N=1810),Normal,6.05093696522523
GTEX.15DYW.2726.SM.6EU2I,SKCM(T=470;N=1810),Normal,6.18606470409757
GTEX.15DZA.0008.SM.E76Q2,SKCM(T=470;N=1810),Normal,6.44476644083308
GTEX.15EO6.0008.SM.E6CPJ,SKCM(T=470;N=1810),Normal,6.55765515472542
GTEX.15EO6.2426.SM.6PALZ,SKCM(T=470;N=1810),Normal,5.78057257426304
GTEX.15EOM.0008.SM.E6CPI,SKCM(T=470;N=1810),Normal,7.96405201104085
GTEX.15EOM.0126.SM.7KUGG,SKCM(T=470;N=1810),Normal,6.01502470527315
GTEX.15ER7.0008.SM.E6CPG,SKCM(T=470;N=1810),Normal,7.96751448080097
GTEX.15ER7.0326.SM.7KUEV,SKCM(T=470;N=1810),Normal,6.08385158769796
GTEX.15ER7.0626.SM.6PANF,SKCM(T=470;N=1810),Normal,5.74980240168005
GTEX.15ETS.0008.SM.E8VNG,SKCM(T=470;N=1810),Normal,8.08958289312471
GTEX.15ETS.0126.SM.7KUMW,SKCM(T=470;N=1810),Normal,5.72437742160622
GTEX.15EU6.0008.SM.E8VNH,SKCM(T=470;N=1810),Normal,7.55305325276641
GTEX.15EU6.0426.SM.6PAN5,SKCM(T=470;N=1810),Normal,5.9676297534662
GTEX.15EU6.2226.SM.6EU2L,SKCM(T=470;N=1810),Normal,6.3823214071145
GTEX.15F5U.0008.SM.E8VMZ,SKCM(T=470;N=1810),Normal,7.50143914515887
GTEX.15F5U.1526.SM.6PANO,SKCM(T=470;N=1810),Normal,5.4947356048628
GTEX.15FZZ.0008.SM.E8VNI,SKCM(T=470;N=1810),Normal,8.01010845347429
GTEX.15FZZ.0526.SM.7KUGD,SKCM(T=470;N=1810),Normal,5.22226360352835
GTEX.15G19.0126.SM.6PANQ,SKCM(T=470;N=1810),Normal,6.58421090130802
GTEX.15G19.2426.SM.7KUMR,SKCM(T=470;N=1810),Normal,7.55151601762801
GTEX.15G1A.0008.SM.E76Q5,SKCM(T=470;N=1810),Normal,7.29094040240368
GTEX.15G1A.1626.SM.7KUKN,SKCM(T=470;N=1810),Normal,6.65219964830406
GTEX.15RIE.0008.SM.EAZCH,SKCM(T=470;N=1810),Normal,7.22207035524718
GTEX.15RIE.1926.SM.7KUKJ,SKCM(T=470;N=1810),Normal,7.68999797141945
GTEX.15RIF.0008.SM.EAZ34,SKCM(T=470;N=1810),Normal,6.6906964439777
GTEX.15RIG.0008.SM.EAZCG,SKCM(T=470;N=1810),Normal,7.29001884693262
GTEX.15RIG.0226.SM.7KFTL,SKCM(T=470;N=1810),Normal,6.10244817792658
GTEX.15RIG.0726.SM.7KUM7,SKCM(T=470;N=1810),Normal,6.57182847305027
GTEX.15RJ7.0008.SM.EAZCD,SKCM(T=470;N=1810),Normal,7.50858711208948
GTEX.15RJ7.2126.SM.6PAMD,SKCM(T=470;N=1810),Normal,6.86294724802092
GTEX.15RJE.0008.SM.EAZ31,SKCM(T=470;N=1810),Normal,7.36106648879432
GTEX.15RJE.2826.SM.7KUM9,SKCM(T=470;N=1810),Normal,6.17731986649513
GTEX.15SB6.0008.SM.EAZCE,SKCM(T=470;N=1810),Normal,7.61544572530479
GTEX.15SB6.1726.SM.6PAME,SKCM(T=470;N=1810),Normal,7.05528243550119
GTEX.15SDE.0008.SM.EAZCF,SKCM(T=470;N=1810),Normal,6.85549144310187
GTEX.15SDE.2226.SM.7IGLO,SKCM(T=470;N=1810),Normal,6.01435529297707
GTEX.15SHU.0008.SM.EAZ35,SKCM(T=470;N=1810),Normal,7.65821148275179
GTEX.15SHU.0126.SM.7KUEH,SKCM(T=470;N=1810),Normal,5.81249822533356
GTEX.15SHV.0008.SM.EAZCA,SKCM(T=470;N=1810),Normal,7.37503943134692
GTEX.15SHW.0008.SM.EAZ33,SKCM(T=470;N=1810),Normal,7.16791986555194
GTEX.15SHW.0226.SM.7LTAT,SKCM(T=470;N=1810),Normal,6.83415498140132
GTEX.15SHW.0326.SM.6PAML,SKCM(T=470;N=1810),Normal,6.03430376776804
GTEX.15SKB.0008.SM.EAZ36,SKCM(T=470;N=1810),Normal,7.18487534290828
GTEX.15SKB.2826.SM.6PAMH,SKCM(T=470;N=1810),Normal,6.12370757651207
GTEX.15SZO.0008.SM.EAZ38,SKCM(T=470;N=1810),Normal,7.33539035469393
GTEX.15UF6.0008.SM.EAZCB,SKCM(T=470;N=1810),Normal,7.85984534392145
GTEX.15UF6.0826.SM.6PALJ,SKCM(T=470;N=1810),Normal,5.97154355395077
GTEX.15UF6.1926.SM.7KUDV,SKCM(T=470;N=1810),Normal,5.86740230572754
GTEX.15UF7.0008.SM.EAZ37,SKCM(T=470;N=1810),Normal,7.00674683244058
GTEX.15UKP.0008.SM.EAZ3A,SKCM(T=470;N=1810),Normal,6.60614607806572
GTEX.15UKP.0426.SM.7KUFQ,SKCM(T=470;N=1810),Normal,6.992088609014
GTEX.169BO.0008.SM.EAZ32,SKCM(T=470;N=1810),Normal,7.11478344724985
GTEX.169BO.1326.SM.9MQK2,SKCM(T=470;N=1810),Normal,6.355967689241
GTEX.16A39.0008.SM.EAZC9,SKCM(T=470;N=1810),Normal,7.3264294871223
GTEX.16AAH.0008.SM.EAZC5,SKCM(T=470;N=1810),Normal,6.877744249949
GTEX.16AAH.0626.SM.793C9,SKCM(T=470;N=1810),Normal,6.33306587807636
GTEX.16AAH.1726.SM.7939C,SKCM(T=470;N=1810),Normal,6.13463167144765
GTEX.16BQI.0008.SM.EAZCC,SKCM(T=470;N=1810),Normal,7.70113315484797
GTEX.16BQI.0226.SM.7KUEX,SKCM(T=470;N=1810),Normal,6.44642166708267
GTEX.16BQI.1326.SM.6M486,SKCM(T=470;N=1810),Normal,6.19219416528334
GTEX.16GPK.0008.SM.EAZ39,SKCM(T=470;N=1810),Normal,6.37486560219545
GTEX.16GPK.0126.SM.7DHLE,SKCM(T=470;N=1810),Normal,5.7816219978706
GTEX.16GPK.0626.SM.7KFSF,SKCM(T=470;N=1810),Normal,6.48397696323626
GTEX.16MT8.0008.SM.EAZC3,SKCM(T=470;N=1810),Normal,7.51254295509686
GTEX.16MT8.0426.SM.7KUEY,SKCM(T=470;N=1810),Normal,5.94836723158468
GTEX.16MT8.2926.SM.7DUFO,SKCM(T=470;N=1810),Normal,6.18030701996943
GTEX.16MT9.0008.SM.EAZC8,SKCM(T=470;N=1810),Normal,7.67525138605026
GTEX.16MT9.0126.SM.7EPI8,SKCM(T=470;N=1810),Normal,7.02680005934372
GTEX.16MTA.0008.SM.EAZC6,SKCM(T=470;N=1810),Normal,7.39574832817903
GTEX.16MTA.0926.SM.6M47Z,SKCM(T=470;N=1810),Normal,6.36737106564853
GTEX.16NGA.0008.SM.EAZC7,SKCM(T=470;N=1810),Normal,7.57969306345875
GTEX.16NGA.0726.SM.731AO,SKCM(T=470;N=1810),Normal,6.08873524619028
GTEX.16NGA.1726.SM.731B4,SKCM(T=470;N=1810),Normal,5.54473265593262
GTEX.16NPV.0008.SM.EAZC2,SKCM(T=470;N=1810),Normal,7.50462039240355
GTEX.16NPX.0008.SM.EAZC1,SKCM(T=470;N=1810),Normal,7.35226417325832
GTEX.16NPX.0226.SM.79OMT,SKCM(T=470;N=1810),Normal,6.03957710306068
GTEX.16NPX.0726.SM.7KULC,SKCM(T=470;N=1810),Normal,6.50398470389761
GTEX.16XZY.0008.SM.EAZCI,SKCM(T=470;N=1810),Normal,7.02790599656988
GTEX.16XZY.2126.SM.79OK1,SKCM(T=470;N=1810),Normal,6.13729858092114
GTEX.16XZZ.0008.SM.EAZCJ,SKCM(T=470;N=1810),Normal,6.63894266890881
GTEX.16XZZ.0126.SM.793DV,SKCM(T=470;N=1810),Normal,5.44526320814044
GTEX.16XZZ.0726.SM.7KUF2,SKCM(T=470;N=1810),Normal,6.18467702068089
GTEX.16YQH.0008.SM.EAZB8,SKCM(T=470;N=1810),Normal,7.41616416473313
GTEX.16YQH.0126.SM.7DUFJ,SKCM(T=470;N=1810),Normal,5.762880292917
GTEX.16YQH.2226.SM.7IGM2,SKCM(T=470;N=1810),Normal,7.06716542701711
GTEX.16Z82.0008.SM.EAZBX,SKCM(T=470;N=1810),Normal,7.84674402324487
GTEX.16Z82.2626.SM.7KULU,SKCM(T=470;N=1810),Normal,6.38939472432399
GTEX.178AV.0008.SM.EAZBY,SKCM(T=470;N=1810),Normal,7.38456792317383
GTEX.178AV.1726.SM.7KUL8,SKCM(T=470;N=1810),Normal,6.60169651648096
GTEX.17EUY.0008.SM.EAZB9,SKCM(T=470;N=1810),Normal,7.27705487614873
GTEX.17EUY.0426.SM.793BD,SKCM(T=470;N=1810),Normal,6.19810120932482
GTEX.17EVP.0008.SM.EAZBZ,SKCM(T=470;N=1810),Normal,7.7839804136838
GTEX.17EVP.0326.SM.7DHLG,SKCM(T=470;N=1810),Normal,5.84096670448742
GTEX.17EVP.2626.SM.7IGMA,SKCM(T=470;N=1810),Normal,5.81915722367497
GTEX.17EVQ.0008.SM.EAZB7,SKCM(T=470;N=1810),Normal,6.71149490665009
GTEX.17EVQ.0126.SM.7IGLR,SKCM(T=470;N=1810),Normal,6.43245838450987
GTEX.17EVQ.0226.SM.7LG4P,SKCM(T=470;N=1810),Normal,5.95093492831454
GTEX.17F96.0008.SM.EAZB6,SKCM(T=470;N=1810),Normal,6.47362458305826
GTEX.17F96.0126.SM.7EWDU,SKCM(T=470;N=1810),Normal,6.81249822533356
GTEX.17F96.1626.SM.7DUFL,SKCM(T=470;N=1810),Normal,6.19593810042783
GTEX.17F97.0008.SM.EAZBB,SKCM(T=470;N=1810),Normal,7.71630503984442
GTEX.17F97.0326.SM.7LG5B,SKCM(T=470;N=1810),Normal,5.93073733756289
GTEX.17F97.2626.SM.7IGM5,SKCM(T=470;N=1810),Normal,6.37260391520448
GTEX.17F98.0008.SM.EAZBA,SKCM(T=470;N=1810),Normal,7.89784545600551
GTEX.17F98.0626.SM.79OMX,SKCM(T=470;N=1810),Normal,6.79441586635011
GTEX.17F98.1326.SM.7DUEP,SKCM(T=470;N=1810),Normal,6.4757334309664
GTEX.17F9E.0008.SM.EAZB5,SKCM(T=470;N=1810),Normal,6.37225564844579
GTEX.17F9E.2326.SM.79OKD,SKCM(T=470;N=1810),Normal,6.33931557241328
GTEX.17F9Y.0008.SM.EAZBC,SKCM(T=470;N=1810),Normal,7.52277766952458
GTEX.17F9Y.0126.SM.79OKX,SKCM(T=470;N=1810),Normal,6.36737106564853
GTEX.17GQL.2026.SM.718BA,SKCM(T=470;N=1810),Normal,5.90038381666693
GTEX.17HG3.0008.SM.EAZBD,SKCM(T=470;N=1810),Normal,7.59693514238723
GTEX.17HG3.2226.SM.7938L,SKCM(T=470;N=1810),Normal,6.29406929508831
GTEX.17HG3.2626.SM.7DUF2,SKCM(T=470;N=1810),Normal,7
GTEX.17HGU.0008.SM.EAZBH,SKCM(T=470;N=1810),Normal,6.31179371775365
GTEX.17HGU.0226.SM.7DHKV,SKCM(T=470;N=1810),Normal,6.00225245173138
GTEX.17HGU.2326.SM.7DUFE,SKCM(T=470;N=1810),Normal,6.5505928897043
GTEX.17HHE.0008.SM.EAZBJ,SKCM(T=470;N=1810),Normal,7.69418374333315
GTEX.17HHE.1326.SM.7EWDZ,SKCM(T=470;N=1810),Normal,5.81198471935167
GTEX.17HHE.2026.SM.79OKF,SKCM(T=470;N=1810),Normal,5.34234139743155
GTEX.17HHY.0008.SM.EAZBE,SKCM(T=470;N=1810),Normal,7.56833618213375
GTEX.17HHY.0126.SM.7LG5D,SKCM(T=470;N=1810),Normal,6.18824265626441
GTEX.17HHY.0426.SM.7DHLC,SKCM(T=470;N=1810),Normal,6.19298316997399
GTEX.17HII.0008.SM.EAZBF,SKCM(T=470;N=1810),Normal,7.14261765544658
GTEX.17HII.0226.SM.7LG4E,SKCM(T=470;N=1810),Normal,4.77030048949942
GTEX.17HII.1426.SM.7EPGG,SKCM(T=470;N=1810),Normal,5.70735913208088
GTEX.17JCI.0008.SM.EAZBG,SKCM(T=470;N=1810),Normal,7.57440430902258
GTEX.17JCI.0126.SM.7LG5G,SKCM(T=470;N=1810),Normal,6.58856473740135
GTEX.17JCI.2926.SM.7DUFF,SKCM(T=470;N=1810),Normal,6.30305008468167
GTEX.17KNJ.0008.SM.EAZBI,SKCM(T=470;N=1810),Normal,6.74685018309805
GTEX.17KNJ.2126.SM.718AM,SKCM(T=470;N=1810),Normal,6.79571500650173
GTEX.17KNJ.2326.SM.7DHLQ,SKCM(T=470;N=1810),Normal,6.79311555527435
GTEX.17MF6.0008.SM.EAZBV,SKCM(T=470;N=1810),Normal,7.44542875923832
GTEX.17MF6.0126.SM.7LG4F,SKCM(T=470;N=1810),Normal,5.41683974191283
GTEX.17MF6.2626.SM.79OKQ,SKCM(T=470;N=1810),Normal,5.61353165291793
GTEX.17MFQ.0008.SM.EAZBK,SKCM(T=470;N=1810),Normal,7.66035250967092
GTEX.17MFQ.1526.SM.7KFRR,SKCM(T=470;N=1810),Normal,6.50937914891469
GTEX.17MFQ.1726.SM.793C7,SKCM(T=470;N=1810),Normal,6.19613488076516
GTEX.183FY.0008.SM.EAZBL,SKCM(T=470;N=1810),Normal,6.90448409790142
GTEX.183FY.0126.SM.7LT9P,SKCM(T=470;N=1810),Normal,6.47248777146274
GTEX.183FY.1026.SM.7939A,SKCM(T=470;N=1810),Normal,6.61058195849253
GTEX.183WM.0008.SM.EAZBN,SKCM(T=470;N=1810),Normal,7.28169825009883
GTEX.183WM.0126.SM.7LTAB,SKCM(T=470;N=1810),Normal,6.41261218499661
GTEX.183WM.0326.SM.72D5V,SKCM(T=470;N=1810),Normal,6.2359184875622
GTEX.18465.0008.SM.EAZBM,SKCM(T=470;N=1810),Normal,7.73335434061383
GTEX.18465.0126.SM.731BN,SKCM(T=470;N=1810),Normal,6.26416107128808
GTEX.18465.2826.SM.7LT9J,SKCM(T=470;N=1810),Normal,6.28965005985472
GTEX.18A66.0008.SM.EAZBU,SKCM(T=470;N=1810),Normal,7.85049941375812
GTEX.18A66.0226.SM.718BD,SKCM(T=470;N=1810),Normal,5.91001305342134
GTEX.18A66.0626.SM.7LT8Z,SKCM(T=470;N=1810),Normal,6.64975914663296
GTEX.18A67.0008.SM.EAZBP,SKCM(T=470;N=1810),Normal,7.84172158112846
GTEX.18A67.0126.SM.7LG5P,SKCM(T=470;N=1810),Normal,6.74550626586916
GTEX.18A67.1626.SM.7LT9T,SKCM(T=470;N=1810),Normal,6.82400405093315
GTEX.18A6Q.0008.SM.EAZBO,SKCM(T=470;N=1810),Normal,7.87282875953489
GTEX.18A6Q.0126.SM.731BZ,SKCM(T=470;N=1810),Normal,6.41193462479118
GTEX.18A6Q.0626.SM.7KFRP,SKCM(T=470;N=1810),Normal,6.68650052718322
GTEX.18A7A.0008.SM.EAZBR,SKCM(T=470;N=1810),Normal,7.47004872601133
GTEX.18A7A.0126.SM.731AH,SKCM(T=470;N=1810),Normal,6.30505851953743
GTEX.18A7A.0226.SM.718BH,SKCM(T=470;N=1810),Normal,6.66249036391378
GTEX.18A7B.0008.SM.EAZBQ,SKCM(T=470;N=1810),Normal,7.467605550083
GTEX.18A7B.0126.SM.7LG64,SKCM(T=470;N=1810),Normal,5.90520646879571
GTEX.18A7B.2726.SM.7LG56,SKCM(T=470;N=1810),Normal,6.12308675098106
GTEX.18D9A.1426.SM.7LT8M,SKCM(T=470;N=1810),Normal,6.3387809438947
GTEX.18D9A.1926.SM.7LG6P,SKCM(T=470;N=1810),Normal,6.26472407423801
GTEX.18D9B.0008.SM.EAZBT,SKCM(T=470;N=1810),Normal,7.72519581722666
GTEX.18D9B.0526.SM.7LTAS,SKCM(T=470;N=1810),Normal,6.37503943134692
GTEX.18D9B.0926.SM.7LG4U,SKCM(T=470;N=1810),Normal,6.43195718768673
GTEX.18D9U.0008.SM.EAZBW,SKCM(T=470;N=1810),Normal,7.68369645430652
GTEX.18D9U.0126.SM.731BM,SKCM(T=470;N=1810),Normal,6.03232128705788
GTEX.18D9U.0226.SM.718BP,SKCM(T=470;N=1810),Normal,5.95535930524299
GTEX.18QFQ.0008.SM.EAZD7,SKCM(T=470;N=1810),Normal,7.92124588858559
GTEX.18QFQ.0126.SM.731BE,SKCM(T=470;N=1810),Normal,6.34287470840092
GTEX.18QFQ.1826.SM.72D52,SKCM(T=470;N=1810),Normal,6.1811025507538
GTEX.1A32A.0008.SM.EAZD9,SKCM(T=470;N=1810),Normal,7.7488637145357
GTEX.1A32A.0126.SM.718B1,SKCM(T=470;N=1810),Normal,6.53651921335343
GTEX.1A32A.0626.SM.731AQ,SKCM(T=470;N=1810),Normal,6.04897722522605
GTEX.1A3MV.0008.SM.EAZDA,SKCM(T=470;N=1810),Normal,7.44211412241923
GTEX.1A3MV.1826.SM.731CD,SKCM(T=470;N=1810),Normal,5.9136075118231
GTEX.1A3MV.1926.SM.718BT,SKCM(T=470;N=1810),Normal,5.84799690655495
GTEX.1A3MW.0008.SM.EAZDC,SKCM(T=470;N=1810),Normal,7.31831684133498
GTEX.1A3MW.0126.SM.73KXX,SKCM(T=470;N=1810),Normal,6.29075613839667
GTEX.1A3MW.0626.SM.731CB,SKCM(T=470;N=1810),Normal,6.80864246791806
GTEX.1A3MX.0008.SM.EAZDB,SKCM(T=470;N=1810),Normal,7.4586116725846
GTEX.1A3MX.0126.SM.731BR,SKCM(T=470;N=1810),Normal,7.00786824333334
GTEX.1A3MX.2626.SM.7PC24,SKCM(T=470;N=1810),Normal,6.3212065669699
GTEX.1A8FM.0008.SM.EAZDD,SKCM(T=470;N=1810),Normal,7.61249994573944
GTEX.1A8FM.0226.SM.7SB7Q,SKCM(T=470;N=1810),Normal,5.7899900186681
GTEX.1A8FM.0626.SM.7PC25,SKCM(T=470;N=1810),Normal,6.15825622881134
GTEX.1A8G6.0008.SM.EWRMK,SKCM(T=470;N=1810),Normal,7.24982454861618
GTEX.1A8G6.2726.SM.731AR,SKCM(T=470;N=1810),Normal,6.33539035469393
GTEX.1A8G7.0008.SM.EVYAT,SKCM(T=470;N=1810),Normal,6.60288440871842
GTEX.1A8G7.1326.SM.73KVM,SKCM(T=470;N=1810),Normal,6.23668394455901
GTEX.1AMEY.0008.SM.EVYAU,SKCM(T=470;N=1810),Normal,7.01792190799726
GTEX.1AMEY.0826.SM.72D65,SKCM(T=470;N=1810),Normal,5.3885339790918
GTEX.1AMEY.1326.SM.73KYK,SKCM(T=470;N=1810),Normal,5.46564802598228
GTEX.1AMFI.0008.SM.EVYAV,SKCM(T=470;N=1810),Normal,7.93663793900257
